name;id
Porebeton 474 kg/m³, armeret;ea5e04b7-158f-56bf-9109-e0c814a287b1
Porebeton granulat;cd0fa83c-b0c0-5a93-bff8-95b8d22ebd10
Propan (R290);758056c9-93af-5869-a423-b5a19d8b0346
Puds, gips;49e6e40b-3e2b-5f1c-9251-86606059175a
Puds, gips-kalk;f0329a70-2610-5b34-a5b7-6082cd85fc74
Puds, kalk-gips, inde;c496d531-3138-505a-b701-65081993a830
Puds, syntetisk harpiks;81b5b1b6-296b-5b5e-a55f-07ed9efea47f
Radiator, stålplade;f9bae892-ab98-50ed-b841-d8d21ac45d80
Regnvandsrør, støbejern;59b152ed-5c70-5874-b504-a809964ec12f
Rulletrappe (grundkomponenter pr. trappe);ebc41d1f-8644-537c-b44f-82efd38285cf
Rulletrappe (komponenter, som er afhængige af højden);58547c87-1434-5b92-9598-374327299060
Rytterlys, plast/aluminium (komplet vindue);e30bf001-2f98-546a-8648-b69dd555d9e5
Rødgods;636f43ae-c48e-51ce-a797-e1526f256725
Rør til el-varmepumpe (lodret jordvarme, saltvand) 10 kW;2f477250-374e-5154-a7dd-4efb618c1544
Rør til el-varmepumpe (lodret jordvarme, saltvand) 10 kW;930ee49a-4b67-5aa1-931a-632253ad3358
Rør til el-varmepumpe (lodret jordvarme, saltvand) 10 kW;266a03be-816b-5b06-a8d3-1fba9ceb6a38
Rør til el-varmepumpe (lodret jordvarme, saltvand) 20 kW;e565bc1c-74c6-5e1a-be61-d904f89a598d
Rør til el-varmepumpe (lodret jordvarme, saltvand) 20 kW;a7cfcd1b-5c79-5ebb-9950-0aff0dfe0638
Rør til el-varmepumpe (lodret jordvarme, saltvand) 70 kW;8b38b9b0-da2a-52c9-a384-1fe42e2438f6
Rør til el-varmepumpe (vand-vand) 10 kW;485b1080-024f-527a-869f-8f8c5ce6227d
Rør til el-varmepumpe (vand-vand) 20 kW;bb44e13d-889d-5a29-a6ca-71545c5bc788
Rør til el-varmepumpe (vand-vand) 70 kW;05bc582f-6730-5bfd-8ee5-76daa1fdc645
Rør, Afløbsrør, ABS;67833929-5030-56fb-99c9-343f86df0ef3
Rør, Afløbsrør, PVC;d1427bbd-e2a8-5e53-ba85-16ac2458afef
Rør, Brugsvandsrør, PEX;146496e2-e160-5bae-9b31-b2801613ac93
Rør, Kloakrør HDPE;3e013262-d58a-50dc-a6d7-6c08791c2a0f
Rør, Kloakrør PP;1849b424-c333-505c-a287-32f8b29b9349
Rør, Kloakrør PVC;a87d5ce7-5557-5953-9b9a-addfee0c233d
Rør, Regnvandsrør, PVC;a58cf4e2-563c-5fe6-8cf4-4dd856e571ce
Rør, glaseret stentøj, DN 400;bf71e7c0-5e14-5a7a-bb42-adcf9cd10ec1
Rør, polypropylen (PP);9279a6dd-6fac-514f-b5cb-42932241e771
Sand 0-2 mm;ceba2c85-4621-52a1-824e-3237ee5ffec9
Sand 0-2 mm, tørret;a85fb518-b2ff-5c16-abd1-b18b4296aaf3
Sand, knust, tørret;23edf810-6e95-50b7-8390-c21baae4f7aa
Sanitetskeramik;e7055fd5-6c3c-524c-b3e4-e921d45d7781
Silikatmaling (indendørs);07790411-2ffc-5273-9c50-92c66f4d18bc
Silikatmaling (udendørs);7b42dc68-6359-53e6-bd80-7895cd9d9dc4
Singels 2-15 mm;aef9da0d-97d4-53ab-ac8e-e39669722ca3
Skifer;59587549-eff9-5cb0-9e3a-f522e5f263c3
Skorsten opmuret (1 rør);8f7e4047-4208-5aaf-8ba5-0a61e3665196
Skorsten opmuret (2 rør);4adc3d72-58ee-5258-89f8-4b5b89d02f80
Skorsten stål (enkelt væg);d8da3823-6ec7-5f88-865b-0a4ded55a30e
Skortsten polypropylen (PP);2a1a0764-6379-5c43-a911-88fa672f0800
Skærvemastisk asfalt (SMA);bb0ebd6a-6a6a-58ed-a58a-1bbd6154e6b7
Skærver 16-32 mm;e1bf7c7a-a438-522f-8915-c7f3b3d2706f
Slaggebeton, sten;f1229fb2-17fc-59a9-b736-08b9e366c8bb
Smeltekammergranulat;b728ab02-e429-5bb9-9c71-8c670192715c
Solafskærmning, aluminiumslameller;25f0fdc5-f4a2-5dac-ab23-63cb074b8569
Solafskærmning, polyethylenterephthalat (PET);4075c8a0-27a7-56ae-8508-ecaf26ed9e2d
Solcelleanlæg 1000 kWh / m2*a;f3fdd1d6-f181-5e07-ab3e-1bdaa3037d70
Solvarmekollektor, plan;4438fb9e-401f-5892-9b18-9bace0624e38
Solvarmekollektor, vakuumrør;9c3364a4-8c96-5e74-a5cf-8fe6f78d843e
Spånplade;067d7059-1571-586c-9bf7-a72bbfb48671
Spånplade, melaminbelagt;fc5e364f-fa8d-5791-b5a4-4ec8e06d6c3f
Stenmel 0/2;2686fbc4-3a72-5695-8cb9-c4fb9748a317
Stikdåse;42efd248-bc2a-5b1f-813d-f9116d9bfa3e
Stokerfyr  20-120 kW;b413d7b4-954f-5fa9-9954-e4d85a940762
Stokerfyr  <20 kW;5071c1c5-fb3a-5022-8738-a602972e8292
Stokerfyr 120-400 kW;7eaca679-d20f-56a2-9319-6a4704d6fcb4
Stål, Varmgalvaniseret stålplade;a1d6118b-5c07-5c09-9249-6046e1e3dfba
Stål, feeb3b0a-b190-5285-a8d1-153d24e22974ål;dde5611c-97c9-5f7d-9df7-34b83a2a9bc8
Stål, valsede profiler og plader;047aa8cb-8b9c-5fba-9a7b-811860532756
Stål, varmvalset plade, 2-20 mm;4690ade0-d9b8-559e-9186-16e53edf14f5
Stålplade (0,3-3,0mm);75e75df4-a203-5fb4-941b-1192d76176ae
Stålplade (20 mikrometer galvaniseret);72c88b7f-a460-51e1-9890-67d8e630f8ed
Stålplade, rustfri;bb5671d5-ac01-5088-a210-c3108d3829ad
Stålprofil;900de71b-a8b2-5b14-ab42-a60da9f557db
Stålrør, gevindrør;37514f06-258c-5f26-bb3a-196d5253e2be
Støbeasfalt;a01c114d-ae13-54c0-84cf-6547f197cf15
Støbeasfalt;75d5d54f-d4b0-52b3-8940-c2e3164979ba
Tagfolie EPDM;c8cc3d80-d45d-5912-a454-048a869d74c9
Tagmembran, PVC;d03bcb48-6d0e-583f-8466-8d997c3b7eaf
Tagpap, bitumen toplag, ikke skiferbestrøet;291e0143-905e-5424-9d92-5e4f69468588
Tagpap, bitumen toplag, skiferbestrøet;425f60d6-aa44-5d33-8bb3-362ecc35901c
Tagpap, bitumen undermembran;ab3cfe40-c63f-50ed-9cfa-a28195caa4be
Tagsten, beton;e7b1adaa-aca3-5d43-8e07-a749b80ab460
Tagsten, tegl;7bb18e30-278f-5109-80e4-f7d244e8694c
Teflon-membran, polytetrafluoroethylen (PTFE);d485b462-353f-5081-8261-7f440df03491
Teglsten, formur;9ef81ae5-cc9c-5355-ab41-4d67bc093e00
Teglsten, genbrugte;6d26d916-a847-594c-a8b3-6a90e90c08f8
Termorude 2x4 mm, Argonfyldt;63bf4ff8-6ea1-52d2-b412-1c234be52a90
Tetrafluorethan (R134a);f6f9ab7e-ad87-532c-9e82-23b5794eed93
Tetrafluorpropen (R1234ze);8edc956d-f8c3-56f4-9e02-9f102389dc77
Toilet sæde / låg, hærdetplast;8f783842-6934-5d49-81b5-375dc558906c
Træ, egetræ (12% fugt / 10,7% H2O);f54036cc-36a6-5270-9831-6f05bacfac1d
Træ, fyrretræ (12% fugt / 10,7% H2O);dedfe00f-4dec-5606-8602-4f6ec6e21e65
Træ, gran (12% fugt / 10,7% H2O);120b3934-bf21-52fc-9c35-ef76fef5ad22
Træ, lærk;2353aabb-548c-5a15-aa39-3034a4419e0c
Træ, zeder;0e39b087-118e-53d2-ada9-cc2b30d5c833
Træbetonplade;f634a1d5-6aef-598d-9e78-eba21ad9e1bd
Træbrædder, bøg (12% fugtighed / 10,7% H2O);c6c7a195-d6a5-5d17-942a-aef09a6989c0
Træfiberisolering;e661d4bc-2375-5ee7-bb6a-fb04b8d64f32
Træfiberisoleringsplade (våd proces);abfdc033-7ad1-51ce-9fec-ea098d88f0b4
Træfiberplade, høj densitet, HDF;8eb2b339-9178-5c83-a12b-bd3b1e44063e
Træfiberplade, medium densitet, MDF;a4fe2fe1-d71a-5fba-b94d-75ae12031efa
Trægulv, stavparket, 22 mm;d6324b86-b758-5964-b2c1-0ac97647d7ed
Tæppeflise;994b043a-acd9-5460-a9bf-ebc158cdaa1c
Tætningsliste, EPDB, ekstruderet;1e641828-9a11-5998-b775-45aacc180a74
Undertag, PP-membran;1795d646-e6a5-5a39-82c4-550564271166
Undertag, fiberarmeret PE-membran;4be79c92-8e53-5af1-9c0e-bd6342df5b19
Urea formaldehyd skum isolering;d05ab99d-1d0c-5e5e-ab48-80cabb6bc76c
VVS-rør, PE-belagt kobberrør;52f70bcf-e4d4-59bb-b319-65dc3638dc18
VVS-rør, PE-skumbelagt kobberrør;2ddd044c-2172-5a39-ace7-40ce9b72197d
VVS-rør, PU-skumbelagt kobberrør;dfe2646c-4c25-5e66-8750-3542ce4f83a1
VVS-rør, PVC-belagt kobberrør;2c0b8a66-2ef6-5795-99e4-9cdabb4abb36
VVS-rør, blanke kobberrør;0bbbfad4-2feb-5d8a-87c4-a01b04c3e75b
Vandtætningsmembran, flydende;453ab4d6-c680-50f7-ba66-83c4dfb3b47d
Vandvarmer, el, gennemstrøm, 21 kW;d09047fd-1135-571e-90a9-6a2157855363
Varmepumpe (luft-vand) 10 kW;bf3aa6de-2e00-5ebc-9eb9-7f3d9a9db894
Varmepumpe (luft-vand) 14kW;89364e34-b3af-5a4a-bbdd-6dcb30798f8f
Varmepumpe (luft-vand) 7kW;8c91ce0c-b21b-52ce-a5cc-5773377cc34b
Varmepumpe, jordvarmeslange, 20 kW;66011389-ac5e-5f4d-a280-10a602d36e65
Varmepumpe, jordvarmeslange, 70 kW;930fe9fa-ac1c-51c8-91ad-d1e949451a01
Varmepumpe, jordvarmesonde, 10 kW;6abedd19-eeb0-5002-ba88-29289aaf10fd
Varmepumpe, jordvarmesonde, 70 kW;0283beb5-f40e-5190-80fd-6f8bf0debe3f
Varmepumpe, vand-vand, 10 kW;de1f52b8-49eb-54d7-8c81-d4cd8823bad5
Varmepumpe, vand-vand, 20 kW;b2886db1-49eb-51d7-8d55-28a64ababd2c
Varmepumpe, vand-vand, 70 kW;17ea9b41-f62a-5be9-842e-22a976078fff
Vegetationssubstrat;f40b86c8-ac9a-59ce-9774-77f27c5dc06c
Ventilationsaggregat m. varmegenvinding 10 000 m3 / h;01b387c4-fa01-520c-8c67-a69786aaaa0b
Ventilationsaggregat m. varmegenvinding 1000 m3 / h;ba649758-7a6a-5cd3-9740-43d35b71153a
Ventilationsaggregat m. varmegenvinding 5000 m3 / h;eefa18d2-4b8f-5bcf-ab0c-3121b26a92df
Ventilationsanlæg decentraliseret (væg & loft) 60 m3 / h;5a7f0503-d280-5635-93cd-b39e3c889cf3
Ventilationskanal, galvaniseret stål;6099aa35-8e86-589f-a9f1-fd92a6bdbeb7
Vinduesbeslag, aluminium;f010021b-d7fc-5ac1-ba2b-63f6c727cdb0
Vindueshåndtag;d777547a-f2a7-56f6-920c-a5b50e717cc1
Vindueskarm, plast;79038d23-8210-5d7d-bc5d-c0855551bbbd
Vindueskarm, træ;c0614968-6549-5971-b267-0a35252f0c44
Vinduesprofil, karm, alu. pulverlak.;4a9b9092-21a1-5865-b1b5-45a7a23107df
Vinduesramme, alu;70aeeaa6-1d88-5037-bf18-a1c5db1db40b
Vinduesramme, aluminium;8099069c-4ec0-5bd6-bcf0-cb8c27bbe42f
Vinduesramme, plast;f2d9d302-61a7-512e-b3fa-2d036755b269
Vinduesramme, pulverlakeret aluminium;3b9742f6-3c6a-51f3-a374-458f450b2ab4
Vinduesramme, træ;603ff4d5-04e4-52bf-bb91-a9d0411be633
Vippeafbryder (lyskontakt);7a026877-0b09-55d5-91eb-15f480d898bf
Vådrumsarmatur til lysstofrør, T8-36W;fb0a4371-575c-545e-ac35-593c0718ec3f
WPC facadepanel;9e73fdc6-8d46-5afd-8149-0be99f13e303
WPC terassebrædder;cd1c5f3d-9b5f-51b5-bfda-fbeaa042edff
XPS isolering;6634d279-990b-558c-92aa-4d88d3df7f7b
Zink, patineret;bc24c18e-c83d-5fbb-a519-bf26c5a74f90
​Rulleskodder, PVC;aa94b285-776c-5649-8e8d-83cb96654d2d
